Number of Weibos	China-based Domains PMI	US-based Domains PMI	Russian-based Domains PMI	Ukrainian-based Domains PMI	Weibo Cluster Summary
13	-0.0835016565006435	-0.1121439947249496	-0.0224180814062863	0.0484743733679345	US manipulates Ukraine into war with Russia for its own interests and benefits.
13	-0.0848306614948367	-0.1477977630937917	0.0157508930848247	0.0257109971413502	US manipulates Ukraine into war with Russia for its own interests and benefits.
13	-0.1179675589641919	-0.155767359519272	0.0443625516793796	0.0054669613737321	US manipulates Ukraine into war with Russia for its own interests and benefits.
13	-0.1143126859042679	-0.1716897339200344	0.0237451653405673	0.0295097346671222	US manipulates Ukraine into war with Russia for its own interests and benefits.
13	-0.108184211860619	-0.1570366258937755	0.0648565633247808	-0.0452163622017124	US manipulates Ukraine into war with Russia for its own interests and benefits.
13	-0.1104814477182093	-0.095984976733373	0.0412804169927913	-0.0108222890493232	US manipulates Ukraine into war with Russia for its own interests and benefits.
13	-0.1461990728501231	-0.1605119482785359	-0.1060641819539856	0.0963269936138886	US manipulates Ukraine into war with Russia for its own interests and benefits.
13	-0.1359033418823986	-0.2318989903064554	0.0120853104193184	0.0392739330378954	US manipulates Ukraine into war with Russia for its own interests and benefits.
13	-0.1697024848032556	-0.1547697889507074	-0.0262359307948209	0.0675688388805272	US manipulates Ukraine into war with Russia for its own interests and benefits.
13	-0.1476260657407025	-0.1398752971416865	0.024394118233296	0.024394118233296	US manipulates Ukraine into war with Russia for its own interests and benefits.
13	-0.1509905713241724	-0.0241637902807608	-0.0405831512906207	0.0321999401815875	US manipulates Ukraine into war with Russia for its own interests and benefits.
13	-0.1841503742778835	-0.0434272720677791	0.0192477422041635	-0.0028537215577953	US manipulates Ukraine into war with Russia for its own interests and benefits.
13	-0.1763563003178331	-0.1129162567958049	-0.0410636304377212	0.0632682251190696	US manipulates Ukraine into war with Russia for its own interests and benefits.
13	-0.1594856815059632	-0.0175898574480558	-0.0098722509658924	0.0099975165621852	US manipulates Ukraine into war with Russia for its own interests and benefits.
13	-0.177849423596606	-0.090587297222186	0.0189425540763677	0.01978070665672	US manipulates Ukraine into war with Russia for its own interests and benefits.
13	-0.2118011310936612	-0.0817212901279168	-0.019388353421089	0.0485692793556181	US manipulates Ukraine into war with Russia for its own interests and benefits.
13	-0.1996934453648537	-0.083254825501635	-0.03733926283587	0.0556616789756327	US manipulates Ukraine into war with Russia for its own interests and benefits.
13	-0.2243204753882332	-0.1195680018885596	0.0788122111786675	-0.0668037994197522	US manipulates Ukraine into war with Russia for its own interests and benefits.
13	-0.2011937963258679	-0.0897926127066372	-0.0480175277149921	0.0594676856826578	US manipulates Ukraine into war with Russia for its own interests and benefits.
13	-0.2084082077843536	-0.1635694203670968	0.0302598205827483	0.0225232292755603	US manipulates Ukraine into war with Russia for its own interests and benefits.
13	-0.2203020283924385	-0.2418877151736754	0.0195669885038387	0.0381343048287544	US manipulates Ukraine into war with Russia for its own interests and benefits.
13	-0.2506415996791393	0.0026676024600615	-0.1371330929482514	0.0451001049058471	US manipulates Ukraine into war with Russia for its own interests and benefits.
13	-0.3161291331685652	-0.2369777044238611	-0.1332318095491577	0.1143671588551223	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	0.1866013328896729	-0.1250943631090514	-0.0521622770696563	-0.1271773833197376	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	0.2028461895572524	-0.088507516316766	-0.0753507095206619	-0.1537881447241117	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	0.1687516791803545	-0.1417181786447223	-0.0619756419331952	-0.0604281522977674	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	0.1297471729461738	-0.0862525735193103	-0.0263110004076912	-0.058211132728711	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	0.1093453880548241	-0.1006130938491768	-0.0323601585677256	-0.0153603901263866	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	0.0845727825477073	-0.1276492576756491	-0.0649766366426671	0.0218456722385168	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	0.0803240326736139	-0.0958359523468778	0.0021291057001469	-0.0263785883572426	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	0.0834146671386231	-0.0067100787390928	-0.0046709522917667	-0.1220795923354947	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	0.0708237175909718	-0.2010227158220149	0.049318143879896	-0.0840892161424771	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	0.0465877023530717	-0.0885849807624209	0.0280279768143274	-0.0453107075277141	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	0.0548758596316674	-0.0670902707411045	-0.0198734492931551	0.0021851244464353	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	0.0441649918845932	-0.1159927114971329	-0.0197366874013119	0.0208593345835266	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	0.0258134644988417	-0.0786187652904065	-0.0036631200786679	0.0055351023007668	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	0.0196127629068661	0.0248290381416694	-0.0289519039085849	-0.0722110065219475	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	0.0164931640701453	-0.0167220467397985	-0.0354219462541365	0.0014374051537649	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.0044378190521983	-0.0439250663743701	0.0029214886741504	-0.0068300314402176	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.0116054855204639	-0.1458607307764241	0.0326395857494173	-0.0062556203182166	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.0156876385730956	-0.1460243332690619	0.0503001680253643	-0.0316964737190138	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.0148664127639896	-0.0826473185112847	-0.0167416063119186	0.0299438130532031	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.0288328135740547	-0.0875015991974298	0.0305274335018048	-0.0113992583223175	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.0335099134770437	-0.1425634717986042	0.05005618436536	-0.0235955115385642	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.0436972484375041	-0.1511643949201154	0.0181702857116319	0.0245900329156563	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.032126196941725	-0.10166014649969	-0.0237475051770231	0.0401472521349018	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.038352330169178	-0.1249323954077604	0.0229494672487703	0.0108094932111149	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.0368616240137581	-0.0387819967517305	0.0028566830910692	0.0028566830910692	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.0464846347504031	-0.1578292629160795	0.0601659094622349	-0.0404298352978353	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.0391122016652843	-0.0136325148427649	-0.1081442629620682	0.0370117338215915	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.0482741238431265	-0.0479883659440272	-0.0077051938624912	0.0151931367289801	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.0519993188163862	-0.1020418272455261	0.0476866700284308	-0.0308159723067014	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.0563407174283035	0.0767044613524435	-0.1145149599355571	-0.1250235585919756	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.0540363183156418	-0.1191221868510029	-0.0232069188315029	0.0443017833108946	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.0572330192892362	-0.0833332189747084	-0.0833332189747084	0.0566421089197383	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.0842552784573199	-0.2388605059570106	-0.0243210647451379	0.064321170670086	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.065981912433475	-0.1302458790466125	0.0559697481046936	-0.0498854254857394	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.0769426326177758	0.0281033400127964	0.0104027328902139	-0.1226101446391688	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.074614862262622	-0.177419271358016	-0.0195553665926147	0.0504384006596288	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.0853238160393872	-0.1031958330611787	0.0205410925429539	0.0159904700250947	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.1073163500592378	-0.0930126860862097	-0.001992280189526	0.0348313185827635	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.094155158667865	-0.0131405038081723	0.0096167170635179	-0.0205488327342328	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.0988016447323115	-0.0337784298838232	0.008102087194481	-0.0008305494233843	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.1087347462033434	-0.143104830809322	0.0368356896211101	0.009689036544625	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.1137144764264243	-0.1095779501638241	0.0228882522236159	0.0179267190146821	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.1186912407560002	-0.1109532598575499	0.0327082936013228	0.0079220763727063	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.1177591810664101	-0.1127367800920871	0.0235393632118002	0.0182230239604989	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.1200367749184278	-0.1092474785571619	0.0122634829928659	0.0277167760234599	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.115368568443832	-0.0652596599227533	-0.0181432781371367	0.0367612118280464	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.1326625406328166	-0.0687951245640145	-0.0211892609972309	0.040946417194091	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.1339552205391019	-0.234415756389937	-0.1602539517722807	0.0886922934996415	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.1270996963368578	-0.1512656596101377	-0.0613235727143979	0.0659452427785989	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.1342625513459099	-0.1466462177653833	0.0363573199974645	0.0091860926589122	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.1534044393488325	-0.1894421754478924	0.0172033327837849	0.039760076671388	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.1403474976964385	-0.0944360873584415	0.0074335245444893	0.0296064642082061	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.1825975497749239	-0.1946392327795955	0.035578058248034	0.0320962947066375	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.1597112358255948	-0.1167535818856083	0.053588068764975	-0.0201225549017723	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.1686690456446675	-0.0312323885494886	0.0075469348233715	0.0016090143444071	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.1734843765569935	-0.1819679237513507	0.0627960421835017	-0.0251114256369049	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.2064131436269352	-0.1089611973655169	0.0408694513857539	0.0037095171894615	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.1898965264931857	-0.0648568958330229	0.0365220577356038	-0.0121666149558547	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.2632507592568474	-0.0961774195851459	0.0057553297857441	0.0372984460438324	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.2400327851081367	-0.2334538994881954	0.0912792290601359	-0.1058459169913542	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.2533790816327037	-0.0961990357327456	0.0666187694673983	-0.0489136933498546	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.2580318897527561	-0.2160039775220835	0.0040798729550931	0.0514789690072945	US manipulates Ukraine into war with Russia for its own interests and benefits.
12	-0.3048152472911507	-0.060240431348567	-0.0285609412957317	0.0461462572700438	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	0.1894719045525378	-0.1389540372379734	-0.0499379061818352	-0.0702338790979491	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	0.1525478110092189	-0.1113146968222343	0.0024237920230343	-0.0984682174951836	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	0.0890253365606308	-0.0928395209611158	-0.0090229275218643	-0.0276660509788283	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	0.1004470753889152	-0.0943471763291786	0.0211374989928286	-0.0913099671875665	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	0.0696002105731328	-0.0915774282195898	0.0010942777595324	-0.0164932276129948	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	0.074504265352514	-0.1149144742795632	-0.0022395821469494	-0.006812993277933	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	0.0457748178203068	-0.0036188148922011	-0.0704041198009833	-0.0036188148922011	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	0.0625771591287733	-0.0604449136723827	0.0283382021349611	-0.0817861540552144	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	0.0572504739657828	-0.1021616817368477	0.0018278895776693	-0.0052168500091556	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	0.0367928192640357	0.008089544574829	-0.0345424364541028	-0.0345424364541028	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	0.0367928192640357	-0.0345424364541028	-0.0345424364541028	0.008089544574829	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	0.0652461476305663	-0.1687421797857436	0.0351575138795339	-0.0294089506116311	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	0.0421898707072347	0.0046342607752334	-0.0519527192005994	-0.0245210693027671	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	0.0248472251462025	-0.0035253396239931	-0.0456661286497124	-0.0035253396239931	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	0.0233903997160328	-0.0757004040757479	0.0063583355322161	-0.0044050331314366	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	0.0169023284361142	-0.1737937656846825	0.0311865340884707	-0.0102684176113839	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	0.0158912258390033	-0.1220989427428329	0.0347818704956185	-0.0265078017871908	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	0.018785827548834	-0.1439106166109459	0.0060073795510836	0.0181594778282906	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.0258276304700702	-0.12852843348515	0.0642089047200541	-0.0617982701628807	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.0205673436436362	-0.0476826207294979	-0.0224316855172936	0.0239835670883792	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.0294954827936894	-0.0688604452475414	0.0193685239539728	-0.0036736858858131	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.0332509140891097	0.0320624899585618	-0.0607312047988509	-0.0282118172363043	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.0323220561102773	-0.1163292010113567	0.0264121049362673	0.0042157156674808	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.0338790865190291	-0.0805410971200896	-0.0181759775718842	0.0336218438042868	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.0368616240137581	-0.1060553712167035	0.0028566830910692	0.0255897203122909	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.0438885900277204	-0.1271004351702833	0.050581374260658	-0.0311667898604895	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.0466727171732725	-0.0671452625698043	0.0387517789717906	-0.0319728004479317	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.0521415018212231	-0.0934551606539522	-0.0066019457137672	0.0322720900496406	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.0638696524256929	-0.1066832403495369	0.0210752156029224	0.0137006135124965	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.0507889734106589	-0.1435006089960489	0.0427177846081438	-0.0127128619337233	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.0507889734106589	-0.0692167735585393	0.0237876884152018	-0.0040991142445626	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.0602809815538284	-0.1249371937097348	-0.0620697288497159	0.057935779739654	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.0744115079755555	-0.1004621539800569	0.0705837069161732	-0.0981856188325325	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.0865950402000451	-0.1792902363145237	-0.0270105454708551	0.0636899193900061	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.0719228910075103	-0.1157574709470113	-0.0551541176683953	0.0580751390421048	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.0920922204748641	-0.0618838052268907	0.0079760891615598	0.0126932468034767	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.0767508138690424	-0.0654307850308588	0.0067566032276133	0.0165520491954758	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.0736989831005903	-0.1374319861507044	0.0035507636069667	0.0332902002032758	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.0760817683505979	-0.1396508267900121	-0.0778404389809069	0.0638680590898655	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.1133387006897903	-0.1025354533438446	0.0586979892694494	-0.0357975922411586	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.1030942987474746	-0.1353569857600151	-0.0206013845556883	0.0541988671029298	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.1095374538865003	-0.1960694308263541	0.0678901238139534	-0.0313872320167564	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.0997003679786779	-0.1274723332990948	0.0623929120290752	-0.0489493851493613	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.1206876272389758	-0.1429825997715651	0.0267929774046666	0.02271709753039	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.1308645474835771	-0.1854146427779616	0.0609620038057249	-0.0150393685248684	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.1321897179281925	-0.1665449715593707	0.0412411991642135	0.0123444640845736	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.1137750466464215	-0.1061031727979153	-0.0112044630594675	0.0427050601360526	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.115368568443832	-0.0865380157199581	-0.0565378581913966	0.056525572627464	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.139928372995643	-0.1135615299514731	0.00355322157885	0.0379970230483073	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.1332466423709847	-0.1572424294265681	0.0283692103843184	0.0184598948275741	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.1397574645662947	-0.111721757391034	-0.0403981368421689	0.0571252753648503	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.1525825265624347	-0.1140365173326477	0.0444799790797672	-0.0095213102705599	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.2164520617062096	-0.2283018632967631	0.0256075178575591	0.0494302640620543	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.1533065049030906	-0.0283128995897395	-0.0602507780488263	0.0420435484511908	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.1919457892659109	-0.1755255988672923	0.0197493056648288	0.0406558612076176	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.1971026080980016	-0.3939324050469747	0.1121924703854549	-0.1989871167279606	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.1792238894921827	-0.2907112524855774	-0.0403016048853502	0.0723351833501899	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.2104628605707627	-0.1686754254197892	0.0189839722486517	0.0417486275066427	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.1719750079823365	-0.1948986127313374	0.002512518948447	0.0456341489277259	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.1834785167227113	-0.1054952896803066	-0.0996044209731736	0.0753731724767435	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.2090263196628169	-0.0954225225870988	0.0190153775756251	0.021724795334942	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.2430650414384278	-0.1573006335549229	0.0343424485843244	0.0243479933846717	US manipulates Ukraine into war with Russia for its own interests and benefits.
11	-0.2671256702677753	-0.1482356011429225	0.0536729478712226	-0.0071721724383204	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	0.1635508263066371	-0.0035401440973888	-0.1365269419614496	-0.1558728934110463	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	0.1160954338872046	-0.149141946606475	0.0076372569887753	-0.0753473820302198	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	0.1244022276768398	-0.028101388728573	-0.0400685325773287	-0.0904286065762594	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	0.0981943662960227	-0.0823522041885049	0.0149743012365656	-0.1060553712167035	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	0.1245501257575297	-0.0809549790004107	-0.027877008457588	-0.0406412273951916	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	0.1128298160464546	-0.0798151070835863	0.0049236247601042	-0.0818347680286679	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	0.0928471348967209	-0.1789445038423249	0.0217428580923453	-0.0418462726692051	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	0.0682729526495176	-0.0768323116525529	0.0084632590853286	-0.0360677365306756	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	0.0888822255632491	-0.0897313735596379	0.025214454986015	-0.0769089609228336	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	0.0757397651020179	-0.068276343330453	-0.0138573860216541	-0.0167152759238657	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	0.079438998485454	-0.1676273165917939	-0.0183394403823385	0.0182942554838908	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	0.0367928192640357	-0.0345424364541028	-0.0345424364541028	0.008089544574829	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	0.0248472251462025	-0.0456661286497124	-0.0456661286497124	0.0228964370205037	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	0.0195012081630017	-0.1076598590422144	0.0388112831440265	-0.0391108007889653	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	0.0240772705045795	0.0902859343235887	-0.1733271881425119	-0.220559060110292	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	0.0113052634264704	-0.1300938396137088	-0.0301338335969881	0.0423171644938169	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	0.0059984760848408	-0.0218522671489748	-0.0632180126968915	0.023335443703884	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	0.0064565378521468	-0.106998186340437	0.040733532912326	-0.0358503186987089	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	-0.0108891284391656	-0.1222500623174556	0.0546032900579518	-0.0535398605375523	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	-0.0136589492518913	-0.1701573753286804	-0.0253698838170271	0.0518395073048982	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	-0.018316653251258	-0.1235511063101445	0.0391653793740296	-0.015608636153358	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	-0.0199810461604786	-0.1266372245717687	-0.0064032152385119	0.0337775564495532	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	-0.0192349526557104	-0.1469449878454246	0.0309041986652584	-0.0003019703691788	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	-0.0237667141738961	-0.1596312186021231	0.0385085428485478	-0.0052766046457449	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	-0.0287536552417478	-0.1249647941650046	0.0652254331551491	-0.0962266589499114	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	-0.0352146598792768	-0.0702083346342151	0.0429432387206747	-0.0429839782094364	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	-0.032126196941725	-0.1396508267900121	-0.014638365093388	0.0401472521349018	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	-0.0306671995607591	-0.0575028653941853	0.0337964121611379	-0.0325123164431095	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	-0.0528189765917941	-0.1359887192944507	0.0170929681079161	0.0215466751294464	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	-0.0567575732222405	-0.1843823004784078	-0.0621389697008076	0.0695466434168588	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	-0.0621712727255125	-0.1802301567376341	0.0467076629475286	-0.0031165180940104	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	-0.0657282207110411	-0.0928705204836343	-0.0023212721303993	0.0309603410136692	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	-0.060542564250222	0.0161881681974441	-0.0701853722833876	0.0071292247732412	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	-0.0684852274689394	-0.0453712623692694	0.0125879162180496	-0.0012746241264196	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	-0.0693571221695496	-0.05306449896809	0.0128081558511015	0.003055334340046	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	-0.0761260478969569	-0.1029824285391126	-0.0323050336799501	0.0519065040130154	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	-0.0826763992494602	-0.1319292857528934	0.0438135086399053	-0.0046073252925787	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	-0.0902148489338149	-0.1571445659144281	0.0531516249429857	-0.0110503689616481	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	-0.074614862262622	-0.0578947282610955	0.0171653445774654	0.0027123028507558	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	-0.0736989831005903	-0.0038989269618786	-0.0435103990719651	0.0167088140767561	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	-0.0855715676984186	-0.1356626705613624	-0.0679191673014567	0.067173258633975	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	-0.0920409457776118	-0.1635892605328571	0.0595923329464157	-0.0305739239474751	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	-0.0934452971436495	-0.1564241378441566	0.0404617988503684	0.0032152169803379	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	-0.1073171647409086	-0.0836741575573321	0.0404719116359811	-0.0142613872129298	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	-0.1070710712371739	-0.2056623638851088	0.0111565888576181	0.0428642085058437	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	-0.0868468012823055	-0.1121271529679268	-0.0106935292690051	0.0405011670921817	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	-0.0987264953296224	-0.2032735365157696	0.0690115476970663	-0.0564686259550341	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	-0.0990692913039624	0.0534197379479607	-0.0509533382389644	-0.0770034001522034	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	-0.092547732161952	-0.0942750599677958	-0.0101732785721842	0.0377853318249907	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	-0.1281991689024357	-0.347524704173252	-0.198678856525805	0.1022768060576364	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	-0.1334320808309604	-0.0448986884655603	-0.0945641388810218	0.0615651608670974	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	-0.1150159110450096	-0.1498225315678026	0.0298454049291736	0.0171848390124475	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	-0.1378513799840102	-0.048597100725144	0.0226039995974816	-0.0068819478822678	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	-0.1525090614255767	-0.0546084598912334	0.0301209639973027	-0.0120498028423498	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	-0.1399788217631085	-0.1881290655762523	-0.0646316413585452	0.0735374210456222	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	-0.1312610548681345	-0.0588117514105364	-0.0588117514105364	0.0518060162297428	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	-0.1480739132693576	-0.1196451071071634	0.0233173214227948	0.0221262517867676	US manipulates Ukraine into war with Russia for its own interests and benefits.
10	-0.1617755909733383	-0.2071388546925932	0.0749540163501557	-0.0401828792152216	US manipulates Ukraine into war with Russia for its own interests and benefits.
